seen:  0  | processed:  0
seen:  352  | processed:  352
seen:  6  | processed:  51
seen:  0  | processed:  1
seen:  126  | processed:  126
seen:  0  | processed:  0
seen:  82  | processed:  155
seen:  134  | processed:  134
seen:  0  | processed:  12
seen:  0  | processed:  0
seen:  161  | processed:  246
seen:  50  | processed:  50
seen:  0  | processed:  0
seen:  45  | processed:  118
seen:  33  | processed:  33
seen:  8  | processed:  8
seen:  232  | processed:  242
seen:  85  | processed:  167
seen:  27  | processed:  72
seen:  1  | processed:  2
seen:  24  | processed:  24
seen:  0  | processed:  0
seen:  55  | processed:  148
seen:  27  | processed:  27
seen:  3  | processed:  9
seen:  120  | processed:  266
seen:  29  | processed:  29
seen:  25  | processed:  25
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  72  | processed:  72
seen:  0  | processed:  0
seen:  5  | processed:  10
seen:  84  | processed:  91
seen:  168  | processed:  213
seen:  69  | processed:  69
seen:  26  | processed:  73
seen:  22  | processed:  47
seen:  2  | processed:  37
seen:  246  | processed:  258
seen:  52  | processed:  52
seen:  22  | processed:  22
seen:  253  | processed:  264
seen:  0  | processed:  0
seen:  349  | processed:  354
seen:  407  | processed:  408
seen:  167  | processed:  179
seen:  0  | processed:  0
seen:  58  | processed:  58
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  20  | processed:  109
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  58  | processed:  80
seen:  15  | processed:  47
seen:  98  | processed:  98
seen:  53  | processed:  77
seen:  169  | processed:  233
seen:  161  | processed:  161
seen:  169  | processed:  184
seen:  280  | processed:  377
seen:  147  | processed:  147
seen:  130  | processed:  135
seen:  133  | processed:  133
seen:  0  | processed:  0
seen:  142  | processed:  146
seen:  133  | processed:  133
seen:  149  | processed:  149
seen:  24  | processed:  24
seen:  149  | processed:  149
seen:  247  | processed:  261
seen:  2  | processed:  35
seen:  139  | processed:  147
seen:  355  | processed:  369
seen:  341  | processed:  351
seen:  0  | processed:  0
seen:  204  | processed:  271
seen:  134  | processed:  160
seen:  0  | processed:  1
seen:  357  | processed:  372
seen:  312  | processed:  326
seen:  54  | processed:  113
seen:  120  | processed:  145
seen:  141  | processed:  156
seen:  317  | processed:  336
seen:  77  | processed:  180
seen:  24  | processed:  76
seen:  95  | processed:  118
seen:  8  | processed:  75
seen:  169  | processed:  178
seen:  32  | processed:  94
seen:  329  | processed:  340
seen:  84  | processed:  162
seen:  36  | processed:  134
seen:  67  | processed:  93
seen:  218  | processed:  234
seen:  0  | processed:  34
seen:  199  | processed:  347
seen:  178  | processed:  215
seen:  0  | processed:  0
seen:  44  | processed:  60
seen:  0  | processed:  0
seen:  34  | processed:  58
seen:  1  | processed:  13
seen:  0  | processed:  30
seen:  140  | processed:  156
seen:  0  | processed:  0
seen:  3  | processed:  47
seen:  66  | processed:  97
seen:  0  | processed:  0
seen:  1  | processed:  31
seen:  0  | processed:  30
seen:  0  | processed:  0
seen:  2  | processed:  31
seen:  149  | processed:  165
seen:  5  | processed:  23
seen:  20  | processed:  109
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  9  | processed:  41
seen:  0  | processed:  0
seen:  1  | processed:  44
seen:  9  | processed:  38
seen:  194  | processed:  234
seen:  29  | processed:  37
seen:  0  | processed:  0
seen:  60  | processed:  104
seen:  277  | processed:  356
seen:  11  | processed:  59
seen:  153  | processed:  310
seen:  24  | processed:  122
seen:  19  | processed:  68
seen:  130  | processed:  163
seen:  6  | processed:  44
seen:  10  | processed:  42
seen:  0  | processed:  0
seen:  4  | processed:  16
seen:  81  | processed:  150
seen:  0  | processed:  14
seen:  1  | processed:  14
seen:  0  | processed:  0
seen:  46  | processed:  111
seen:  1  | processed:  16
seen:  5  | processed:  26
seen:  0  | processed:  2
seen:  0  | processed:  53
seen:  125  | processed:  212
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  19  | processed:  61
seen:  0  | processed:  16
seen:  126  | processed:  159
seen:  1  | processed:  1
seen:  0  | processed:  0
seen:  1  | processed:  22
seen:  51  | processed:  347
seen:  2  | processed:  18
seen:  10  | processed:  23
seen:  0  | processed:  2
seen:  0  | processed:  0
seen:  35  | processed:  166
seen:  41  | processed:  152
seen:  45  | processed:  313
seen:  24  | processed:  101
seen:  33  | processed:  132
seen:  167  | processed:  361
seen:  19  | processed:  87
seen:  46  | processed:  154
seen:  127  | processed:  306
seen:  52  | processed:  359
seen:  5  | processed:  28
seen:  75  | processed:  187
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  0  | processed:  30
seen:  84  | processed:  265
seen:  0  | processed:  5
seen:  0  | processed:  22
seen:  85  | processed:  375
seen:  85  | processed:  318
seen:  1  | processed:  7
seen:  163  | processed:  375
seen:  14  | processed:  127
seen:  189  | processed:  392
seen:  15  | processed:  60
seen:  0  | processed:  0
seen:  0  | processed:  30
seen:  111  | processed:  375
seen:  0  | processed:  6
seen:  0  | processed:  0
seen:  175  | processed:  369
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  193  | processed:  327
seen:  10  | processed:  38
seen:  2  | processed:  13
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  1  | processed:  1
seen:  123  | processed:  379
seen:  63  | processed:  178
seen:  0  | processed:  0
seen:  53  | processed:  302
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  90  | processed:  322
seen:  5  | processed:  66
seen:  1  | processed:  1
seen:  0  | processed:  0
seen:  0  | processed:  21
seen:  79  | processed:  215
seen:  1  | processed:  8
seen:  168  | processed:  394
seen:  77  | processed:  218
seen:  4  | processed:  35
seen:  0  | processed:  1
seen:  33  | processed:  326
seen:  0  | processed:  0
seen:  7  | processed:  69
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  2  | processed:  41
seen:  82  | processed:  329
seen:  4  | processed:  36
seen:  22  | processed:  167
seen:  20  | processed:  64
seen:  89  | processed:  325
seen:  1  | processed:  42
seen:  0  | processed:  0
seen:  21  | processed:  69
seen:  0  | processed:  0
seen:  9  | processed:  87
seen:  25  | processed:  87
seen:  0  | processed:  0
seen:  29  | processed:  165
seen:  163  | processed:  372
seen:  0  | processed:  0
seen:  21  | processed:  92
seen:  1  | processed:  34
seen:  0  | processed:  0
seen:  0  | processed:  0
seen:  130  | processed:  318
seen:  200  | processed:  411
seen:  7  | processed:  57
seen:  25  | processed:  89
seen:  63  | processed:  144
seen:  42  | processed:  273
seen:  18  | processed:  110
seen:  0  | processed:  0
seen:  25  | processed:  102
seen:  24  | processed:  150
seen:  0  | processed:  0
seen:  0  | processed:  20
seen:  21  | processed:  161
seen:  0  | processed:  0
seen:  25  | processed:  112
seen:  7  | processed:  52
seen:  86  | processed:  260
seen:  35  | processed:  237
seen:  0  | processed:  0
seen:  34  | processed:  141
seen:  23  | processed:  128
seen:  10  | processed:  31
seen:  20  | processed:  151
seen:  39  | processed:  324
seen:  53  | processed:  153
seen:  69  | processed:  366
seen:  36  | processed:  170
seen:  70  | processed:  324
seen:  24  | processed:  172
seen:  8  | processed:  46
seen:  2  | processed:  48
seen:  28  | processed:  152
seen:  21  | processed:  106
seen:  41  | processed:  334
seen:  0  | processed:  1
seen:  21  | processed:  148
seen:  0  | processed:  16
seen:  0  | processed:  0
seen:  8  | processed:  74
seen:  107  | processed:  421
seen:  56  | processed:  154
seen:  1  | processed:  38
seen:  46  | processed:  148
seen:  0  | processed:  9
seen:  0  | processed:  1
seen:  20  | processed:  138
seen:  56  | processed:  226
seen:  30  | processed:  180
seen:  1  | processed:  36
seen:  65  | processed:  246
seen:  24  | processed:  342
seen:  28  | processed:  169
seen:  17  | processed:  157
seen:  182  | processed:  413
seen:  4  | processed:  61
seen:  0  | processed:  9
seen:  34  | processed:  380
seen:  0  | processed:  8
seen:  0  | processed:  0
seen:  1  | processed:  31
seen:  9  | processed:  80
seen:  128  | processed:  347
seen:  4  | processed:  66
seen:  52  | processed:  246
seen:  0  | processed:  0
seen:  160  | processed:  405
seen:  63  | processed:  226
seen:  92  | processed:  357
seen:  0  | processed:  0
seen:  27  | processed:  162
seen:  0  | processed:  0
seen:  0  | processed:  34
seen:  0  | processed:  2
seen:  2  | processed:  50
seen:  28  | processed:  156
seen:  25  | processed:  168
seen:  1  | processed:  25
seen:  25  | processed:  170
seen:  25  | processed:  135
seen:  38  | processed:  354
seen:  5  | processed:  66
seen:  34  | processed:  335
